gene_symbol,logFC,adj_pvalue
ARMCX2,-0.07534629515325086,0.47421526640500644
C6orf48,-0.07527649391015245,0.4745130479179369
PDPN,-0.07826227923871443,0.4745295105488916
TOMM5,-0.09130969500244923,0.4746992956815089
COX5A,-0.07937065329727488,0.47484772646623785
ARHGEF9,-0.08029134025767881,0.47488448288741314
SLC25A36,-0.10525735706314698,0.4749035132513415
RSHL3,-0.07535122563344032,0.4750161377122287
THOC2,-0.09256354161045977,0.4750547506734193
LOC399978,-0.0781560616568493,0.4751066450600735
LOC644019,-0.07564885505216434,0.47512029368424125
CCL26,-0.0925837606919071,0.4751791739245995
KLHL23,-0.07472714214709608,0.4752729450716259
CTNNAL1,0.0861213285085416,0.47535595859096424
ILF3,0.1039237357742806,0.47539126010425803
PRKCZ,-0.07662877779174337,0.4755621148369389
LOC642384,-0.08400775832456109,0.47583055727827195
CSTB,-0.0988349397001329,0.47591339538643174
GPR177,-0.08093672187719747,0.47629134052745625
GGCT,-0.07266492666918722,0.47638711791754085
RPP21,-0.07586335283255607,0.47645222350294014
NR6A1,0.07720306239256303,0.47656478832956006
LOC641944,-0.0761826977647182,0.47676669669269434
LOC729348,-0.07546814981957883,0.47683666732865093
VPS16,0.07472670562135164,0.47692203136293587
LOC643997,0.10034110634761895,0.47703014222728557
C3orf60,-0.09136289220894511,0.47710992513383477
LOC646210,0.08282802925587607,0.4773205983078127
ZNF12,0.07999256875417426,0.47737532172266695
MAGEB2,-0.08161453160607657,0.4774521763074332
GMPS,-0.07434787254667974,0.47746357404463124
ZSWIM6,-0.08334245177559652,0.47752717112151233
OSBPL2,-0.08120706223560603,0.47779310181884616
OGDH,-0.07373462493332106,0.47784344610609586
ETNK1,-0.0760860732819637,0.47802797509368156
FER1L3,0.084184584080365,0.4781178979508187
PLEKHB2,-0.07890233910798905,0.4781297491722327
OCRL,-0.07511526739228636,0.4781397585432988
STRA6,0.0807203089261721,0.478346414224051
PFDN2,-0.10522927911349633,0.47837376358690475
FAM160A2,-0.08022785779034969,0.47862250117073135
CCNT2,0.0769393996330745,0.47870156002878517
FASN,-0.10627440626384299,0.4787291058762855
ZGPAT,-0.0732183071685153,0.47876110492658674
CACYBP,-0.09183754822024603,0.4788485064233261
SLC35A2,-0.08605917797331575,0.47887579400405245
HCG2P7,0.10874514579057504,0.47893850765796886
LLGL2,-0.07997769420831613,0.4789472944578479
RNF40,0.08232366311299089,0.47905346016638184
IL10RB,0.0718131238358346,0.479197115821702
LOC653103,0.09130035295652306,0.47935063284396273
SULT1A4,0.08982313663291741,0.47935112959749226
ZBTB7B,-0.07105196252572021,0.4794085582407648
ALG2,0.09040300951799285,0.4794439976684144
HSP90B1,0.07423083255219076,0.47944679491957753
LOC730236,-0.08183988118119512,0.47966385141575396
LOC652669,-0.07666174688546157,0.4796694157202859
SMC4,-0.08175852069284417,0.47983046356982817
NSD1,0.10631679640580671,0.4798856997249755
NOC4L,-0.0716791476043106,0.4800259434903964
TAF1C,-0.07408301939727124,0.4801813336970614
LOC652438,0.08370672307769045,0.4802592313852698
PARL,0.0732205766515932,0.48060101465749394
C13orf37,0.07489836909377345,0.48064889819436074
LOC729903,-0.07624989213993771,0.48078899624128313
TRIM47,0.07230902428472064,0.48079269527878365
LOC728820,0.0940834804095303,0.4807978281881494
TBC1D1,-0.07141000985258295,0.4808711393393881
DONSON,-0.07193489801851527,0.48088295646023327
SCYL1BP1,0.0712092534922597,0.4809064080558406
ATP5EP2,0.07351400885900539,0.481101171951242
EZH2,0.08700705463173897,0.48114337930449647
IL8,0.07875284297798668,0.48115152631759917
SNORD12C,-0.10288027870127081,0.48120828171714436
PEPD,-0.1034676201088569,0.48131202629064473
UBL7,0.08050178098897831,0.4814302274970268
LOC727762,0.0824773655742499,0.4814388740330836
MAP6D1,-0.07770828088222892,0.48144768183388165
APCDD1L,0.09261361696102455,0.48152283286062836
USP30,-0.0778115983360319,0.4817054019383682
LOC387882,0.0955549403114837,0.4817815412957568
RNU86,-0.07528304508680606,0.48180482063415986
TGM5,-0.08594283094703403,0.48198560318734696
TPP2,-0.07299394075681764,0.4820095721372275
INVS,0.0775124329576613,0.48203329619426294
LOC100128775,-0.07504267678666121,0.4821196818783131
ZNF285A,0.07227764452042962,0.4823515520345165
FAM21C,0.09009172593853787,0.4824188308701777
SAPS1,-0.07573651270924842,0.4824310892954069
MIR645,-0.08615660684472726,0.48265818341485056
NCAPH2,-0.07596501914538578,0.4827916155253891
JPH1,0.07482076286656092,0.4829351961535079
MCART1,0.1328426232370994,0.48328220414352674
MSRB3,-0.08657848268820878,0.48332813791949925
TFB2M,0.08258444313885782,0.4833921196466595
EIF3M,-0.08324466976227107,0.4834126116632239
FLJ12949,0.08118966802919658,0.4834589505538809
S100A14,0.08492982513496106,0.48355180765437134
ARHGEF6,0.07666727207382618,0.48359949312411044
SMPD2,-0.07978090038978358,0.4836036099937856
MLF1,0.07152487219550174,0.4836299916074429
POT1,0.08249746677553027,0.48372592960451677
MSH3,0.08543777958339227,0.483804283677176
LOC401676,-0.09734830915568793,0.4840882739156025
SAV1,-0.0811402789667719,0.4840975052284311
OAZ1,0.07543920752226185,0.4841144505476561
LOC648405,0.08407738921080998,0.4843610321682744
INTS6,-0.09574815554444527,0.48440797123991486
FLJ39660,-0.07634629151757366,0.4846114536813493
SHMT2,-0.08084604318493938,0.48467746274890455
MYST3,-0.07752451841696306,0.48524195459002883
RPS20,-0.07007662223084843,0.4852878835173422
LOC645157,-0.10600578862239374,0.4853036354354945
SLC9A6,-0.07104854283323903,0.48531627756807416
LOC338799,-0.07072265945132461,0.48537671253687664
LOC151760,-0.08501199841339258,0.4855979705353879
PIAS2,-0.0762277097545514,0.48565989342435933
C19orf31,0.08318124764364399,0.48569800614915504
SRP54,-0.0781550460822924,0.4857095579383015
TBC1D16,-0.07698839756781517,0.4857297857745587
MYO1B,-0.07642045866051106,0.4857416998461025
LOC440776,0.07232034895760275,0.48594926392239746
LOC649661,-0.08511511470531019,0.4859638142378835
HSCB,0.0695311387570321,0.48612175178672956
PPARG,0.08576046435555007,0.4861308572399422
DPAGT1,-0.0747288364072034,0.48613679074336513
LOC644816,-0.07890604464277917,0.48629641739179996
DDX60L,-0.08831700150957289,0.48658116614296054
OTUD4,0.0797643764649818,0.48672383695412125
ARMC2,-0.07582993064944166,0.48681224883798824
NSUN7,0.08214719899947287,0.4868596136823684
LOC730340,-0.07595904672832798,0.48700256315956825
ZBTB43,0.08904896637597659,0.48708551186809435
GRB14,-0.07786726592740578,0.487215030273757
PLCG2,0.07403087361907801,0.48730296173223353
PHB2,-0.0773995387757811,0.4875398295162817
ZNF8,-0.08668017899025848,0.4876647489626219
FAM172A,-0.07659432861511561,0.4878937605795248
SEPT3,-0.0784480759805879,0.48795697634730495
RPTOR,-0.06915406537328028,0.48840681256997587
SLCO1B1,-0.07339460475091375,0.488589073668953
SULT1A1,-0.09254281976835799,0.48861486555220557
C14orf82,-0.09040319111588424,0.48884166663551276
CD81,-0.0754422432189088,0.4889247056962527
USP9X,0.10655533712144916,0.4891283922667249
ZNF845,-0.07367613640412696,0.48918237603905235
F2R,-0.10020183189842236,0.4894384487971032
ZDHHC19,0.09891337527522204,0.4897700897986246
DUSP5,-0.07860964897539269,0.4897894234195298
DKFZp686J0529,0.0810973166545974,0.48984495030756814
C17orf48,-0.07637196186487127,0.4898622288643163
EPHB6,-0.07810827610789772,0.4899459477624274
LOC649990,-0.07467186533717207,0.4900205658324165
LOC440354,0.0725812257767755,0.4901140078122166
NGDN,-0.07946426898875103,0.49020444585826517
DMTF1,0.07379035187567773,0.4902937398854127
HOOK3,0.08055148204873763,0.4905430213032548
LOC653162,0.06945520658082494,0.49083739223559897
DTX2,-0.07807025488600416,0.49092004772982534
BCL2,-0.08257982803810826,0.4910522790875811
LOC647651,-0.0756526176989274,0.49107038949209214
NDUFB6,0.07664487143424559,0.491239995560402
NOL11,0.08402734923286026,0.49130788939996306
HNRNPA2B1,-0.08512720524445605,0.4914038920131888
OPA3,-0.09471692030520362,0.4920312102268438
NBEAL2,-0.0744306115302713,0.4920824890374109
CCT4,-0.07887383086349864,0.49209675612924986
HRCT1,0.08249046851675335,0.49221011834059913
RPL24,0.07286334512040327,0.49231267924350497
ULK3,-0.08162255022899956,0.4923817175050369
KLF10,-0.07428608834096995,0.4923862390424316
DENND4C,-0.08165527904423442,0.49266228584748395
LOC727735,-0.08347678457294183,0.4928046956713005
LOC440575,0.07090099737475875,0.4929181301967732
MTF1,-0.08023153604995414,0.49302339601715783
PSMC6,-0.08931601037036785,0.49302341982949793
ECHDC1,-0.0852018050598149,0.49304894071257543
LOC253039,-0.06920250015213902,0.4930519339033975
TGFBR3,-0.0731824603712381,0.4930828539278207
BAIAP2,0.07885669083383107,0.4931657418190206
LAD1,-0.0791494013471441,0.49327496380657676
MPHOSPH8,0.07973981856205548,0.49329315213171454
EVC,-0.08278002596891731,0.49337839805169204
VAMP8,0.08444131884926165,0.49388437799934626
DKFZp686I15217,-0.07990520026564596,0.49392480705445185
ZNF234,0.07703172818388637,0.49407168561898107
MDFIC,0.0823584701917559,0.4941151284189642
BAP1,-0.07660112164023047,0.4941385904307658
TMCO1,-0.07214147705736451,0.4942334238568551
PMS2L4,-0.07241108857095568,0.4942663407904726
MMP2,-0.08476113817716602,0.49435618930635983
DNAJB14,0.09077153684744488,0.49437885811457294
HNRNPAB,-0.07367138634657167,0.4944337109858232
CSHL1,0.08110282409391978,0.494588378407544
NBAS,0.08957416355591796,0.4946433506158219
RNGTT,-0.09305802161795285,0.49478983019747436
FAM181B,-0.08802931341748721,0.49479169592347794
RUFY1,0.07396419738854121,0.49481483559432005
TBCB,0.08172067230127666,0.4948248644861658
RGS10,-0.07661097746808565,0.49497369447275663
CRKRS,-0.08048410218798807,0.4950069452310063
FOXD4,-0.07556286886977048,0.49503259796404864
LOC100129093,0.07025829792826777,0.4950668777837225
LOXL1,0.08843062850738015,0.49529642309719013
NHP2,0.08046254553620358,0.49534698513224784
LOC645174,0.07812606848006531,0.4953556204177475
RPL32,0.0713737743597953,0.49561634275270106
OFD1,0.07115574325231666,0.49565733491841446
ZDHHC9,0.08990988385364851,0.49579162620313943
SLTM,-0.07009859772702143,0.4958087309428265
BCL10,-0.06754923783953437,0.49585926374422096
SAFB2,0.07393986209469361,0.49586513609284444
AGTRAP,-0.0821484068838938,0.49599096752810445
PPAPDC1A,-0.0794465346544797,0.4963071723311062
WSB1,0.0723525012523707,0.49649855840438184
CCS,-0.07861296372614657,0.49667802094532953
COG4,0.06979680007769673,0.49675365337117494
LOC648834,-0.07825549863151604,0.4968782529801625
LPCAT3,0.09160482399141223,0.4972557560606834
RTN4RL2,-0.07917430660335167,0.49732649313548183
SUCLA2,0.07111548325713901,0.49748377516256026
CADPS2,0.09404071726097385,0.497641604701093
LOC643433,0.07729566903939222,0.4976647475387249
VARS,-0.06995549039219373,0.49775554784688214
FLJ35390,0.12141821443042033,0.49778168475331885
LOC645691,-0.08845639869975486,0.4979636193336068
GAR1,0.07579066153984826,0.498128930567973
GSG1,0.0789095820607475,0.4981380844537533
KCTD11,0.08450713833624235,0.49817849019466065
RELA,-0.07034172085894319,0.4982076583324345
ZNF281,-0.10707097996431791,0.49829654989397976
UBC,0.070965844632358,0.49842640887985035
TBRG4,0.07920390358994034,0.4986719923070265
MPHOSPH9,-0.08063711771230153,0.4988752853055637
KIAA2026,0.07301792049866496,0.49888570769830565
SOHLH2,0.07287794086419996,0.49889778759080206
DIRAS3,-0.08569217805498486,0.4991701639531254
RPS6KC1,-0.06991407194126786,0.49921450220635477
FGFR4,-0.07032172016942617,0.4992761510018092
ZNF16,-0.07597291929595418,0.4993083642063384
KAT2A,0.0728617011504138,0.49965174347050945
PANX1,0.0764267184153784,0.49970879236151977
LOC730063,0.0751734992004156,0.4997297577617471
HPCAL4,-0.06843473550893009,0.4997837615044427
ANAPC2,-0.08585879203449487,0.4999409941172931
LCOR,-0.08071029398422702,0.49999101522414324
AXL,-0.09342124192393442,0.5000557589274722
IKZF4,-0.0777112659034147,0.5001412970058663
OR56B1,-0.07447108316515294,0.5003465486825516
MSL3,0.07317765583347402,0.5003596182855407
UBE2W,0.08162507285459952,0.5004626394974239
LOC645251,0.07254618257298873,0.5005969286516414
TUBG1,0.07780820007931766,0.5006604571217299
LOC648196,-0.07558221295173873,0.5006695275780095
LOC644037,-0.0839903163619029,0.5007126667638857
SPRR1B,-0.08087367785177157,0.5009457388766434
ARMCX6,-0.07105615444110214,0.5009580785615934
SNORD14A,-0.06921732603250241,0.5010358186826679
LOC440509,0.08604778725065199,0.5010937139150143
C10orf2,0.07233478343979272,0.5011759244819273
ZNF235,0.06912730112723864,0.5013619762877675
FBXO2,-0.07686202658271402,0.5014558561725825
RHOT1,0.06940624322171196,0.5014777116079394
SFT2D2,-0.07104938457173926,0.501568024116783
FAM69A,0.08360794480408984,0.50175797350428
LOC100134209,-0.07802803270963832,0.501840688961436
MAPK8IP3,0.07356529208044371,0.5018535103340216
TOP3B,0.07593259377719619,0.5020221453030114
POLE,-0.0807461374321754,0.5020564230173654
SLC38A4,-0.06987494057737109,0.5026123555871769
CASD1,0.07364434181246082,0.5029081414727145
CTSZ,-0.07256769955085218,0.5029766632369443
LOC389322,-0.08241262345658384,0.5029940445840425
FGF23,-0.07832128916296188,0.5029967871093739
TMEM55B,-0.09794250558027073,0.5030188372571827
PI4KAP2,0.07343631559281505,0.5031185577391286
RAB43,0.06957535094452183,0.5031449470080334
UGCGL2,0.07185722811264839,0.5031483106445658
SNORA73B,-0.07449869864277936,0.5032203684319294
DERA,0.08364514520053135,0.5032854167653187
FARP2,-0.08331406688592136,0.5033862427863459
FLJ40852,-0.07440771748576402,0.5034393471814522
LOC643932,0.09206225867775242,0.5035797375002141
ZNRD1,-0.07166217611048076,0.5038837948152803
RBM4,0.07040966716173713,0.5038891603048203
C8orf37,-0.10311370185936575,0.5042180223123607
KLHL9,0.07164295941063692,0.5042323968415626
SCAP,0.07005831069959889,0.504397205241758
LMCD1,-0.10657043867803395,0.5044284303029993
ZFP36L1,-0.10311331913416666,0.5044513805190329
SLC35D2,0.07038294677459866,0.5045080048353746
HTRA2,0.06883283666595119,0.504597948772297
MOSPD3,-0.08152270798514571,0.5046106082590527
C1orf43,0.07490602698879911,0.5046902330635621
LOC645334,-0.07676671553323988,0.5048264556692246
SVIL,-0.09055958290012356,0.5048898462302993
BMP2K,0.0842911776550741,0.5050211943453999
LOC100130229,0.07300247135120586,0.5050317427623147
LOC100129141,0.07020359886638339,0.5050413552747572
LOC651202,-0.08475732957271553,0.5053347571766281
ZNF398,-0.0768912603371339,0.5053933351364137
RNF214,0.07384769977646144,0.5054421938917375
FAM21B,0.08099627191558056,0.5055148095959774
CHKA,-0.11746548134042101,0.5055715753635965
KRT18P28,-0.08043380478331397,0.5057192200516997
ERLIN2,0.07692673919679116,0.5057898538262475
SSH3,-0.0948899102645786,0.5059121567784115
SON,0.0910731257980757,0.5060567328494845
BCAS2,0.07543433599071747,0.5060781643487812
RAB10,-0.0675033318411824,0.5061539881709982
LOC728620,0.0803506470043871,0.5063530215829847
NEK11,0.07801606709276587,0.5063543151440314
LOC391126,-0.07084635043342935,0.5063675492833728
NDUFS4,0.06887696627024198,0.5063907728881658
LOC728553,0.06890717271482316,0.5064092540221626
ZNHIT3,-0.06847912497389252,0.5065143917594148
PTK2B,-0.07374993002646946,0.5065847332722825
LOC96610,0.08438922433450458,0.5066950875053817
FBXL2,0.09716809758371525,0.5067347951638406
ZNF486,0.12473275715712973,0.5067824419050291
ZNF746,0.07717661029053247,0.506799595998878
LOC100131735,-0.06876716450176623,0.5068313575144656
LOC440927,-0.07532171800077592,0.5069033319839356
CYB5A,-0.07424618728858512,0.5069191053753752
CAPN7,0.07195786768738266,0.5069246746260216
RNFT1,-0.07621109298383821,0.507273415865545
LOC642423,-0.08448916145637764,0.5072739774778842
LOC400652,-0.08016213018649765,0.5073735863082258
LOC646521,0.07794274684926084,0.5073970401585448
SLC7A10,-0.08913165648075427,0.5074536917973546
LOC440993,-0.07756287478454293,0.5075012156602625
RAB3IP,0.06828829343421461,0.5076188445912273
ZNF532,-0.0712692353823865,0.5076551897129464
PPIG,0.07714912440532373,0.5076580450243059
RPL9,-0.08205891851103608,0.5077205338377968
BCCIP,-0.07974663660771242,0.5078302923150313
WTIP,-0.08320859695599303,0.5079236028603648
TRIM13,-0.06739647042837138,0.5080440942468482
CTBS,0.07775515485179252,0.5082589516177793
IKBKB,0.06930588727215259,0.5082749831225644
LOC648744,0.06761123703733762,0.508308056664506
PPTC7,0.06910864120564675,0.5084164516757586
FAM10A4,0.09156885492556022,0.5084522302976362
NEIL2,0.07669922999963497,0.5085052465915197
LOC653394,0.08123920804122697,0.5085423852100825
LOC440991,-0.06864623293638061,0.5086347678190459
NP,0.06970942659783752,0.5088381750892319
CTTN,-0.07605666299067959,0.5088702918142145
PARVG,0.10155102517231285,0.5088943199498923
UPRT,0.0820365635650564,0.5089996871437432
BTF3,0.0749882541489395,0.509022598721901
TCTA,-0.08925297810723976,0.509423013392855
DHODH,0.06983722476742216,0.5095669589275842
HLA-F,0.07270613096071443,0.5097146837604699
KIAA1429,0.07350228933687397,0.5098015796176076
MSL2,-0.06774876691923826,0.5098250793983431
LOC100130952,-0.06760609068734258,0.5098669596653016
BP75,0.0753596224983184,0.5098973588003632
PDCD4,0.07996313104418551,0.5099501115962908
TRAF5,-0.07218586930479809,0.5100335432342742
ARHGAP10,-0.07887010852672738,0.5100405060473161
TRAPPC6B,0.06998859861706919,0.5100603276935356
HERPUD1,-0.07804194399816033,0.5100943268890712
ZNF484,-0.07550712634016676,0.510159731347611
ARS2,-0.06678483369253563,0.5103371283243054
ACHE,0.0855696691522585,0.5104273025192623
RFX3,0.08828000038798312,0.5108512534852869
LOC642989,-0.08043217573308148,0.5109952463729182
DENND4B,0.08318926546797378,0.5110104440362292
HMGN2,0.0922942066136212,0.5110580640448578
MAPK7,0.06686854439524126,0.5111423628390486
C4orf10,-0.07658956275295292,0.5111600161398455
KIF5A,0.07468368683138404,0.5111611518638999
LOC100132369,-0.07752297199954672,0.5111728656727583
PTMS,-0.07955986635409751,0.5113716994403537
MGC16384,0.07924488289859166,0.5114738081557215
ABCC6P2,-0.0759901410284165,0.5117276583082372
LAMP3,0.0687416141045798,0.5117854221429998
RAD21,0.10910693805215388,0.5117902225465616
FTHL2,-0.11192409685677518,0.5119116224660845
NOL8,0.06990539782188598,0.512026958882166
CRLF1,-0.07157552076289875,0.5121186873993637
ZNF628,-0.07182414856018404,0.5121568769653244
PRPF4B,-0.0688796165751846,0.5125897515924671
CLASP1,-0.07854092057542594,0.5126406421452363
TMX1,-0.07511140204025146,0.5129104069468735
